 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
674,3442.364,4063.389,3568.528,4255.500,4350.375,4416.876,4416.063,4470.913,4437.489,4472.227,4366.353,4197.000,4182.625,4164.075,4174.918,3778.922
675,3438.443,4041.250,3606.917,4251.539,4338.219,4438.219,4416.899,4454.763,4420.617,4444.182,4370.985,4205.739,4182.469,4191.987,4180.698,3781.356
676,3430.909,4079.361,3592.028,4255.115,4329.359,4440.190,4420.646,4468.375,4429.809,4467.455,4391.309,4183.739,4183.906,4187.362,4178.651,3777.835
677,3446.682,4054.000,3586.444,4269.231,4337.062,4439.102,4426.583,4470.600,4435.617,4442.750,4384.456,4195.682,4186.781,4186.175,4177.046,3780.113
678,3444.989,4029.389,3600.889,4259.000,4360.156,4424.212,4424.152,4470.013,4427.745,4482.977,4373.868,4191.705,4178.344,4177.100,4165.198,3785.252
679,3444.489,4061.944,3589.861,4245.692,4330.688,4448.686,4423.316,4462.763,4419.404,4472.977,4368.500,4202.636,4173.656,4185.275,4189.523,3771.113
680,3443.398,4058.472,3579.778,4271.885,4337.828,4426.379,4397.759,4450.487,4426.873,4464.727,4383.897,4181.523,4162.531,4187.562,4171.570,3769.435
681,3439.080,4044.889,3580.722,4251.077,4325.234,4430.241,4405.797,4460.737,4438.851,4448.091,4374.397,4178.966,4179.250,4174.400,4166.651,3772.130
682,3428.500,4053.889,3584.139,4257.539,4359.156,4432.540,4408.025,4458.850,4418.745,4445.705,4379.824,4180.784,4171.906,4168.975,4175.396,3777.565
683,3429.864,4034.000,3577.167,4264.808,4331.406,4440.963,4411.126,4459.425,4446.106,4459.136,4370.794,4180.852,4173.906,4194.438,4169.651,3773.235
684,3449.125,4058.639,3565.000,4265.192,4342.891,4424.124,4412.709,4455.288,4427.213,4449.636,4378.132,4190.398,4175.594,4184.700,4162.198,3782.652
685,3441.057,4037.889,3571.194,4304.385,4344.766,4434.357,4421.658,4459.175,4408.447,4441.932,4376.971,4188.955,4178.656,4181.663,4164.046,3784.809
686,3434.352,4060.611,3571.500,4258.461,4339.531,4423.351,4419.899,4458.737,4419.425,4440.455,4369.632,4199.727,4164.656,4189.288,4169.477,3776.243
687,3435.784,4032.500,3556.861,4273.039,4332.203,4426.475,4421.468,4482.962,4428.106,4437.091,4390.397,4184.989,4202.438,4185.225,4169.430,3778.565
688,3424.659,4034.028,3579.611,4263.269,4341.062,4431.883,4403.532,4455.987,4434.085,4442.273,4390.824,4194.000,4195.719,4182.862,4169.651,3777.504
689,3442.955,4070.278,3590.722,4247.692,4332.562,4425.591,4417.253,4473.675,4411.894,4429.045,4388.544,4191.443,4178.625,4178.750,4173.279,3776.730
690,3427.034,4050.861,3597.972,4264.039,4336.906,4430.037,4413.215,4471.962,4412.787,4446.568,4369.824,4175.409,4185.000,4167.638,4173.535,3783.452
691,3410.239,4023.417,3591.000,4269.961,4346.328,4442.489,4415.772,4457.950,4443.255,4464.091,4361.985,4188.943,4166.406,4174.875,4179.128,3773.496
692,3420.136,4067.556,3590.583,4263.192,4320.812,4431.533,4417.987,4494.125,4435.404,4452.477,4377.529,4189.386,4173.219,4194.975,4182.279,3777.600
693,3429.489,4045.111,3601.139,4252.423,4339.750,4439.022,4426.747,4470.000,4454.468,4446.205,4375.971,4194.568,4188.344,4183.850,4177.686,3770.635
694,3423.466,4065.722,3568.611,4263.654,4334.656,4430.438,4407.101,4473.737,4432.383,4464.159,4377.338,4182.636,4161.969,4185.750,4185.768,3782.983
695,3431.614,4030.639,3577.861,4244.346,4334.359,4433.774,4444.912,4448.825,4424.511,4448.341,4376.544,4182.205,4151.625,4183.237,4187.535,3776.522
696,3423.943,4024.833,3573.639,4242.961,4326.562,4432.569,4408.253,4449.413,4448.617,4428.205,4356.853,4186.375,4169.219,4181.188,4185.093,3777.739
697,3423.886,4024.722,3579.083,4248.000,4338.859,4416.109,4406.684,4464.212,4426.021,4429.318,4390.353,4181.795,4183.938,4190.100,4179.360,3767.452
698,3404.852,4033.250,3600.056,4271.115,4336.828,4432.131,4417.646,4453.825,4415.617,4430.614,4380.544,4186.034,4183.938,4186.225,4177.756,3776.704
699,3417.057,4013.722,3595.139,4254.039,4323.516,4435.372,4418.139,4485.600,4422.638,4418.227,4367.647,4179.886,4163.000,4158.450,4175.640,3781.870
700,3410.489,4034.667,3578.361,4258.577,4345.781,4443.664,4418.620,4476.600,4438.489,4434.227,4387.838,4216.080,4188.906,4183.438,4166.116,3772.000
701,3414.045,4038.972,3587.583,4259.154,4337.453,4429.898,4427.722,4471.462,4433.425,4447.045,4392.015,4186.307,4194.344,4171.975,4171.884,3766.583
702,3404.682,4043.722,3603.806,4262.539,4330.469,4434.737,4421.190,4463.025,4433.638,4444.182,4388.647,4185.011,4156.812,4186.312,4172.082,3773.026
703,3412.909,4020.083,3590.472,4244.539,4342.953,4435.073,4419.114,4468.688,4449.362,4462.614,4376.250,4178.670,4208.469,4174.013,4173.116,3778.409
704,3408.250,4038.611,3595.139,4269.115,4317.641,4437.321,4422.646,4454.763,4447.340,4422.455,4362.809,4185.602,4199.281,4176.425,4172.186,3783.617
705,3419.670,4029.944,3563.778,4265.115,4337.516,4439.839,4411.658,4474.550,4428.319,4449.000,4393.118,4186.864,4157.594,4183.300,4182.756,3771.348
706,3408.511,4019.028,3592.333,4263.269,4336.906,4440.087,4423.190,4465.325,4430.468,4456.568,4371.397,4178.261,4175.125,4188.138,4173.070,3766.896
707,3419.443,4016.167,3597.306,4248.961,4342.219,4431.124,4410.367,4468.825,4407.915,4464.818,4352.676,4193.000,4188.469,4178.775,4186.396,3771.696
708,3410.841,4002.556,3570.056,4246.000,4356.453,4427.569,4428.380,4470.025,4411.660,4451.159,4388.397,4193.295,4178.312,4197.862,4171.407,3781.409
709,3422.375,4020.000,3574.667,4258.769,4319.281,4437.635,4414.304,4468.587,4418.000,4456.727,4367.603,4179.841,4165.125,4170.375,4173.849,3769.156
710,3409.614,4022.583,3589.083,4248.500,4331.312,4435.752,4424.038,4465.300,4436.298,4438.364,4371.529,4184.216,4175.000,4182.462,4171.070,3769.348
711,3400.420,4018.000,3573.667,4238.423,4335.781,4433.869,4421.494,4463.725,4444.660,4447.273,4389.691,4190.500,4182.000,4194.462,4170.628,3778.200
712,3397.261,4003.361,3589.972,4267.731,4330.719,4417.869,4418.962,4466.325,4441.681,4451.114,4359.926,4181.330,4155.781,4178.062,4172.337,3780.261
713,3407.955,4007.611,3569.889,4241.115,4341.812,4428.007,4425.468,4474.688,4445.021,4456.045,4358.662,4191.420,4164.969,4166.663,4171.407,3777.774
714,3395.307,3999.944,3611.556,4251.039,4344.000,4436.365,4422.810,4461.500,4437.851,4440.205,4381.632,4189.432,4170.969,4166.388,4163.209,3773.557
715,3416.557,4009.222,3558.528,4272.231,4345.078,4428.073,4410.987,4454.462,4409.340,4453.477,4371.162,4176.773,4167.062,4180.337,4170.465,3780.139
716,3401.034,4016.500,3568.861,4268.692,4362.016,4429.394,4408.823,4450.212,4422.276,4442.000,4380.676,4194.807,4174.781,4174.312,4180.291,3777.209
717,3385.943,4005.083,3561.639,4261.192,4345.438,4432.591,4400.583,4483.712,4421.021,4429.955,4391.132,4174.909,4158.969,4172.225,4168.291,3768.426
718,3390.659,4014.861,3545.472,4236.077,4340.750,4418.270,4415.633,4453.362,4423.489,4451.159,4378.838,4170.443,4150.844,4181.875,4157.209,3770.730
719,3406.580,4013.417,3585.278,4254.346,4338.156,4439.314,4430.658,4463.362,4399.064,4437.364,4364.000,4185.307,4167.281,4171.812,4166.070,3770.435
720,3390.432,4020.972,3566.361,4254.039,4350.938,4428.613,4407.354,4471.388,4428.638,4401.568,4372.147,4198.739,4187.625,4191.150,4168.302,3767.809
721,3391.523,3995.333,3554.583,4251.769,4331.859,4453.277,4407.797,4461.525,4424.447,4441.614,4377.397,4179.273,4179.062,4163.550,4171.198,3768.296
722,3395.750,3981.694,3566.111,4271.539,4334.391,4428.643,4423.949,4463.400,4437.681,4476.205,4372.985,4184.739,4154.438,4187.763,4175.430,3772.035
723,3393.409,3981.028,3573.750,4254.808,4331.578,4418.525,4431.278,4450.038,4417.234,4445.114,4384.426,4181.773,4179.625,4170.163,4159.826,3776.261
724,3389.795,3986.889,3566.500,4262.577,4348.156,4432.671,4417.443,4456.513,4417.404,4434.182,4384.456,4194.966,4165.719,4191.712,4186.279,3768.557
725,3402.648,4009.972,3560.417,4257.385,4348.641,4423.737,4416.797,4480.575,4426.638,4433.205,4367.721,4188.261,4160.375,4173.987,4171.802,3770.200
726,3393.636,3997.417,3581.472,4226.423,4338.969,4425.985,4400.646,4468.975,4442.404,4434.500,4368.000,4182.227,4155.469,4171.175,4166.732,3781.400
727,3385.682,3996.583,3550.333,4245.500,4343.844,4428.080,4417.962,4472.062,4423.638,4442.955,4386.074,4173.523,4178.656,4173.150,4157.116,3772.443
728,3395.568,4000.194,3526.167,4259.385,4339.000,4438.314,4415.405,4465.562,4424.575,4414.932,4384.706,4191.148,4166.750,4173.825,4155.756,3774.426
729,3395.670,3966.778,3555.139,4242.154,4319.266,4424.693,4430.937,4464.562,4418.000,4417.114,4374.794,4193.080,4179.031,4182.712,4168.779,3778.809
730,3392.227,4034.278,3543.056,4294.154,4354.609,4425.044,4407.228,4469.550,4442.660,4439.159,4366.132,4173.080,4155.781,4172.862,4178.884,3780.757
731,3385.977,3986.417,3548.611,4249.500,4329.016,4440.329,4413.417,4453.362,4438.851,4432.250,4372.544,4190.489,4185.594,4186.375,4165.244,3771.296
732,3377.773,3970.778,3530.194,4259.731,4345.203,4429.920,4412.405,4453.638,4427.191,4432.341,4374.750,4182.568,4173.375,4176.538,4183.174,3771.887
733,3396.886,3995.444,3539.750,4243.308,4343.766,4433.292,4420.165,4461.112,4423.127,4420.909,4370.368,4172.000,4161.750,4161.638,4168.837,3778.217
734,3383.716,3984.500,3550.639,4236.500,4346.156,4429.621,4432.481,4464.438,4430.362,4449.955,4387.029,4178.045,4196.500,4188.612,4165.628,3771.765
735,3373.898,3972.583,3555.833,4259.461,4331.703,4439.453,4411.266,4458.300,4401.021,4429.795,4377.132,4183.955,4158.875,4174.513,4163.268,3770.991
736,3380.295,3985.583,3566.944,4248.923,4322.812,4433.379,4424.304,4455.487,4421.085,4435.295,4378.882,4188.125,4177.250,4185.788,4167.744,3779.704
737,3392.693,3962.056,3564.444,4258.846,4339.625,4421.226,4400.063,4472.837,4435.745,4426.614,4380.603,4169.432,4190.375,4177.237,4169.104,3774.548
738,3387.545,3960.167,3554.139,4279.923,4338.766,4428.475,4432.506,4451.775,4416.191,4428.409,4379.044,4188.773,4163.125,4175.850,4167.884,3776.583
739,3376.239,3957.889,3551.361,4257.577,4338.109,4437.832,4423.165,4459.163,4417.085,4440.477,4377.441,4195.102,4166.188,4188.163,4170.802,3772.574
740,3373.682,3987.694,3583.917,4243.539,4328.672,4422.941,4418.177,4441.975,4414.404,4431.114,4385.941,4191.364,4167.500,4183.900,4165.151,3789.670
741,3385.045,3976.111,3563.639,4261.539,4343.969,4443.774,4419.228,4473.413,4433.085,4446.295,4368.044,4192.148,4188.625,4189.413,4171.709,3778.209
742,3378.477,3962.528,3551.583,4241.885,4356.078,4421.205,4411.177,4464.725,4434.958,4465.636,4371.971,4173.205,4173.000,4172.000,4181.558,3781.348
743,3370.898,3962.806,3549.444,4211.615,4330.984,4426.949,4419.975,4463.112,4437.021,4445.886,4379.721,4203.034,4169.406,4171.962,4171.965,3770.522
744,3365.659,3945.583,3554.333,4240.115,4330.906,4424.489,4420.000,4446.788,4422.255,4403.795,4360.176,4180.932,4165.594,4171.675,4177.070,3776.504
745,3377.795,3969.139,3541.611,4253.577,4355.078,4430.146,4404.924,4465.638,4423.936,4422.977,4360.559,4194.352,4168.500,4169.025,4158.046,3773.061
746,3376.091,3964.333,3566.222,4239.461,4344.062,4427.051,4427.797,4448.362,4430.021,4434.977,4375.750,4184.307,4170.156,4192.562,4165.372,3785.583
747,3372.080,3948.167,3537.028,4260.115,4357.531,4414.124,4393.456,4484.850,4412.340,4415.364,4384.338,4179.875,4155.312,4178.538,4168.186,3769.513
748,3383.239,3963.861,3567.861,4251.885,4329.016,4439.621,4418.835,4457.700,4413.553,4431.341,4381.103,4171.727,4195.312,4159.312,4178.860,3764.209
749,3375.057,3953.917,3543.472,4249.500,4328.219,4424.869,4405.354,4472.275,4422.319,4446.409,4370.882,4178.784,4174.719,4175.513,4158.651,3776.400
750,3374.068,3952.861,3546.889,4237.808,4322.328,4432.613,4424.190,4459.888,4418.149,4440.500,4356.074,4190.909,4153.250,4189.062,4174.721,3779.765
751,3374.034,3950.250,3531.889,4263.808,4336.578,4417.379,4413.557,4467.538,4413.745,4444.773,4377.015,4179.761,4153.469,4175.438,4174.140,3774.887
752,3369.045,3965.111,3573.194,4247.308,4338.875,4432.913,4414.937,4454.325,4437.170,4433.636,4370.074,4193.091,4175.969,4181.138,4166.930,3769.313
753,3382.602,3948.139,3538.556,4266.615,4335.281,4435.015,4414.532,4445.075,4419.106,4423.295,4382.206,4181.784,4145.500,4174.675,4159.104,3765.026
754,3368.841,3963.139,3553.333,4251.885,4328.859,4424.460,4399.570,4454.475,4405.106,4414.000,4385.309,4189.489,4171.812,4177.275,4167.616,3778.548
755,3376.727,3971.778,3524.167,4273.077,4338.172,4428.949,4393.494,4452.275,4424.745,4423.114,4362.985,4175.420,4180.094,4194.025,4174.442,3772.870
756,3379.739,3964.944,3565.250,4242.308,4313.156,4428.540,4418.139,4458.950,4409.213,4438.977,4373.985,4181.693,4172.156,4175.550,4173.604,3785.130
757,3379.534,4015.333,3532.611,4246.077,4314.750,4418.015,4435.646,4466.288,4441.127,4403.136,4378.691,4176.114,4175.688,4172.987,4171.268,3779.061
758,3371.966,3971.944,3549.389,4270.692,4338.641,4424.591,4429.316,4475.950,4417.404,4428.614,4383.353,4181.159,4177.656,4186.362,4181.942,3785.783
759,3365.148,3963.500,3561.917,4263.115,4316.859,4424.730,4413.962,4472.612,4410.894,4431.818,4382.779,4192.648,4174.906,4179.612,4162.116,3773.104
760,3374.023,3954.944,3544.167,4262.231,4335.359,4414.314,4409.051,4445.775,4443.149,4417.864,4377.868,4189.648,4147.500,4169.025,4174.372,3770.722
761,3375.045,3950.111,3523.778,4245.577,4323.781,4422.701,4412.607,4470.200,4432.298,4408.614,4368.029,4182.364,4180.375,4171.500,4148.768,3773.270
762,3352.432,3948.583,3567.278,4254.231,4344.844,4414.007,4420.785,4441.950,4411.404,4419.727,4358.897,4176.716,4170.875,4167.737,4161.256,3772.000
763,3379.670,3975.556,3551.833,4270.577,4315.594,4422.336,4408.393,4453.500,4425.894,4425.477,4363.882,4172.932,4149.094,4170.275,4166.791,3782.391
764,3356.500,3944.250,3557.306,4237.654,4326.906,4438.985,4399.139,4448.100,4413.958,4419.114,4348.853,4182.489,4167.938,4169.650,4175.837,3782.243
765,3357.750,3965.833,3555.472,4239.423,4327.125,4420.920,4403.241,4460.950,4435.149,4419.455,4381.235,4189.182,4171.094,4155.850,4157.326,3774.730
766,3376.500,3974.583,3541.694,4278.269,4328.734,4434.591,4422.886,4462.200,4424.660,4442.159,4402.059,4187.943,4169.250,4182.112,4167.616,3772.896
767,3366.239,3955.472,3535.861,4227.769,4344.391,4434.949,4411.696,4457.350,4402.617,4420.409,4375.103,4191.568,4151.469,4164.913,4155.058,3765.035
768,3360.898,3955.500,3554.694,4242.423,4330.312,4429.562,4413.342,4460.925,4423.575,4429.705,4387.118,4175.830,4160.281,4185.312,4184.604,3771.757
769,3367.102,3918.222,3540.000,4243.077,4332.188,4421.540,4409.101,4466.812,4421.170,4437.318,4373.426,4187.682,4198.250,4176.138,4172.954,3777.904
770,3364.432,3952.972,3534.972,4237.731,4332.562,4411.745,4408.722,4450.087,4440.787,4442.432,4376.471,4185.148,4171.000,4169.875,4181.604,3768.365
771,3361.182,3923.972,3546.194,4243.923,4328.500,4433.270,4402.583,4462.975,4415.617,4437.477,4373.956,4181.193,4153.688,4169.550,4166.058,3769.522
772,3360.648,3926.472,3562.750,4265.461,4341.359,4418.248,4404.038,4460.312,4427.851,4411.864,4373.912,4184.295,4151.438,4182.487,4152.604,3775.548
773,3359.932,3926.694,3559.639,4259.231,4340.516,4422.562,4392.342,4468.100,4393.447,4422.659,4366.926,4177.557,4155.562,4178.450,4168.640,3784.243
774,3356.330,3936.722,3540.528,4222.308,4331.328,4437.803,4405.583,4457.050,4446.085,4427.545,4385.441,4180.750,4147.156,4178.550,4174.558,3778.122
775,3366.466,3936.472,3541.694,4290.577,4338.969,4417.533,4406.658,4475.375,4420.830,4443.614,4382.147,4181.011,4163.781,4162.125,4160.070,3759.861
776,3362.614,3940.611,3527.583,4233.154,4336.031,4417.205,4407.025,4460.775,4413.979,4451.114,4371.103,4160.784,4195.594,4172.050,4167.198,3768.635
777,3341.636,3922.167,3560.222,4269.039,4321.906,4423.876,4402.316,4458.487,4440.745,4433.614,4365.912,4187.636,4149.344,4173.062,4157.558,3778.478
778,3351.886,3923.750,3544.750,4273.923,4329.516,4429.190,4408.380,4462.025,4415.553,4427.886,4356.471,4184.409,4177.750,4162.962,4160.035,3762.678
779,3352.739,3928.861,3545.111,4238.346,4329.219,4415.453,4416.126,4471.150,4421.553,4426.205,4355.632,4182.239,4177.344,4161.413,4180.046,3770.565
780,3361.443,3918.611,3549.667,4259.961,4334.500,4438.723,4398.253,4464.413,4398.085,4425.523,4370.485,4182.716,4169.812,4172.112,4186.791,3766.304
781,3357.477,3917.528,3544.167,4252.885,4348.016,4421.723,4408.684,4473.950,4420.681,4425.568,4355.426,4183.648,4175.438,4167.800,4163.604,3770.826
782,3359.591,3926.778,3531.056,4227.539,4340.297,4421.409,4420.456,4454.837,4422.213,4424.773,4379.235,4172.216,4168.844,4173.237,4172.151,3777.939
783,3355.682,3908.556,3530.750,4265.615,4344.766,4410.365,4422.278,4447.837,4416.234,4431.705,4358.029,4180.841,4144.281,4163.075,4174.756,3768.435
784,3357.011,3903.389,3551.472,4216.615,4321.766,4414.613,4399.747,4468.562,4430.276,4443.818,4351.971,4186.932,4171.906,4181.575,4167.349,3779.574
785,3344.466,3912.306,3527.222,4279.192,4327.672,4418.643,4386.658,4457.325,4430.596,4435.114,4348.221,4170.568,4152.344,4184.112,4179.221,3768.174
786,3365.023,3901.583,3521.667,4248.692,4344.391,4422.255,4405.114,4460.513,4425.213,4433.250,4365.441,4182.295,4167.938,4174.062,4152.302,3774.626
787,3348.852,3881.417,3530.417,4266.346,4327.562,4426.059,4405.646,4447.013,4429.362,4439.750,4369.103,4178.557,4124.844,4160.312,4177.698,3758.844
788,3363.955,3887.194,3522.639,4261.923,4316.562,4418.409,4419.228,4456.112,4412.340,4424.068,4386.221,4168.545,4155.000,4169.712,4159.104,3771.635
789,3351.784,3909.861,3531.778,4233.808,4350.328,4430.336,4409.570,4449.025,4403.532,4430.455,4356.941,4183.000,4165.125,4190.050,4156.884,3761.817
790,3351.670,3907.000,3538.833,4265.846,4334.797,4419.037,4402.165,4459.500,4431.064,4429.159,4359.191,4191.795,4150.750,4175.075,4159.918,3765.348
791,3349.989,3908.472,3552.000,4244.731,4346.266,4419.715,4425.013,4454.875,4423.596,4422.500,4382.074,4173.205,4170.938,4171.487,4166.477,3758.235
792,3343.602,3904.194,3513.722,4234.039,4324.547,4424.730,4412.076,4455.850,4390.404,4434.136,4352.191,4178.727,4167.344,4151.050,4159.651,3775.217
793,3343.125,3888.528,3509.500,4246.885,4352.328,4414.963,4404.241,4450.487,4436.979,4414.477,4361.985,4178.307,4157.562,4173.775,4175.721,3764.870
794,3350.114,3888.083,3511.611,4258.846,4332.500,4435.394,4401.570,4459.788,4414.213,4420.432,4376.147,4185.580,4186.938,4167.825,4160.442,3775.922
795,3358.284,3907.000,3524.056,4255.423,4330.500,4430.080,4411.228,4475.638,4417.127,4426.682,4371.897,4176.625,4169.938,4165.675,4168.570,3765.748
796,3353.261,3892.944,3516.000,4228.539,4319.453,4416.044,4404.823,4455.362,4417.745,4422.136,4352.632,4167.205,4168.875,4165.438,4157.523,3784.191
797,3362.739,3879.694,3538.444,4242.885,4329.156,4425.525,4421.088,4456.962,4406.213,4409.727,4355.118,4171.534,4185.219,4167.712,4159.070,3769.635
798,3352.943,3882.972,3527.306,4248.115,4320.969,4421.095,4411.051,4462.925,4389.447,4445.159,4369.265,4171.636,4150.938,4159.925,4150.314,3765.939
799,3349.511,3901.167,3503.472,4253.539,4330.188,4433.569,4394.633,4466.913,4395.553,4433.341,4370.265,4186.205,4148.438,4164.888,4161.186,3772.948
800,3363.205,3914.861,3523.083,4254.269,4326.750,4417.497,4387.570,4451.837,4421.447,4421.977,4369.382,4200.932,4153.094,4173.025,4168.174,3760.661
