 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
528,5970.444,4911.484,5460.414,6488.027,5667.667,5951.250,5894.774,5757.115,5008.938,4839.346
529,5953.250,4909.161,5453.886,6451.811,5634.381,5953.250,5896.258,5796.346,5024.812,4860.808
530,5957.417,4910.355,5445.229,6540.459,5650.238,5927.250,5906.161,5819.000,5022.500,4841.654
531,5976.528,4935.355,5409.914,6538.433,5650.667,5896.375,5895.452,5777.077,5043.219,4819.923
532,5955.167,4899.097,5434.057,6508.919,5586.190,5928.625,5865.484,5775.961,5017.750,4865.423
533,5935.361,4901.871,5419.400,6510.459,5623.810,5960.062,5869.161,5738.769,5024.344,4819.731
534,5934.333,4909.323,5414.057,6508.000,5677.381,5890.500,5865.032,5737.192,5018.469,4848.577
535,5948.222,4916.355,5463.229,6521.595,5635.571,5904.875,5894.355,5753.192,4986.938,4814.692
536,5958.583,4898.807,5424.857,6499.243,5694.619,5907.125,5881.355,5782.769,5060.375,4831.846
537,5957.444,4939.742,5445.514,6502.486,5697.095,5895.750,5903.129,5766.039,4985.375,4867.769
538,5943.167,4902.484,5430.686,6513.162,5671.714,5943.938,5848.355,5781.269,5010.031,4861.846
539,5965.500,4949.742,5420.000,6508.054,5668.095,5834.938,5842.936,5779.269,5028.594,4815.654
540,5918.806,4903.161,5406.971,6542.622,5643.714,5885.250,5849.968,5764.154,5026.750,4838.115
541,5956.889,4893.903,5428.372,6529.541,5663.238,5898.250,5853.323,5791.308,5024.219,4831.231
542,5946.833,4906.097,5434.757,6526.486,5600.286,5895.875,5874.419,5802.269,5018.375,4858.692
543,5926.361,4929.484,5423.514,6507.648,5587.143,5917.562,5831.677,5766.692,5011.844,4828.000
544,5947.028,4882.161,5404.300,6508.703,5570.000,5902.000,5827.742,5741.923,4991.906,4818.077
545,5949.028,4923.097,5410.700,6512.378,5603.667,5882.875,5846.548,5757.269,5018.781,4837.000
546,5936.500,4942.000,5425.571,6509.946,5516.000,5903.625,5851.645,5766.500,5038.500,4867.961
547,5972.194,4912.323,5431.457,6501.189,5538.524,5891.000,5839.581,5780.000,5005.531,4830.115
548,5945.472,4914.129,5421.357,6515.027,5570.476,5909.875,5858.032,5783.731,5001.812,4825.769
549,5932.222,4898.064,5399.071,6522.135,5650.381,5853.312,5825.774,5750.346,4972.000,4852.154
550,5948.889,4912.613,5400.729,6537.892,5670.048,5884.562,5835.903,5790.269,5004.562,4812.654
551,5935.222,4888.677,5413.457,6504.054,5658.905,5862.875,5846.645,5777.039,5028.188,4822.039
552,5915.778,4900.936,5413.157,6489.459,5646.476,5910.562,5818.968,5782.423,5011.938,4811.115
553,5947.083,4915.936,5421.100,6477.595,5630.524,5854.312,5856.032,5743.577,5013.719,4831.039
554,5950.083,4886.645,5403.771,6510.729,5608.286,5906.500,5815.742,5772.769,5003.125,4868.423
555,5909.722,4900.613,5401.786,6507.648,5648.286,5903.750,5863.807,5738.769,5010.531,4843.039
556,5923.083,4895.355,5407.414,6458.027,5671.000,5870.750,5828.936,5775.500,4982.281,4879.615
557,5910.694,4923.291,5421.714,6479.243,5692.238,5835.000,5839.484,5720.846,5047.031,4814.077
558,5944.833,4883.968,5404.557,6500.514,5659.905,5851.562,5811.193,5799.423,5053.219,4780.500
559,5896.972,4893.742,5424.271,6511.081,5685.619,5858.188,5874.129,5748.654,5094.938,4829.423
560,5960.722,4873.064,5420.057,6458.271,5647.095,5844.688,5823.709,5758.000,5075.625,4845.000
561,5908.944,4906.226,5432.757,6397.297,5649.048,5817.750,5825.291,5743.500,5112.812,4853.654
562,5945.361,4875.032,5429.872,6460.703,5583.476,5850.562,5846.807,5728.961,5087.844,4839.423
563,5946.139,4882.323,5421.386,6457.352,5627.333,5884.938,5847.548,5691.077,5070.344,4816.192
564,5919.972,4895.226,5420.271,6477.946,5611.667,5877.500,5849.097,5734.808,5067.125,4817.923
565,5918.194,4903.452,5390.414,6502.865,5554.048,5840.375,5870.064,5747.885,5058.594,4848.192
566,5921.556,4893.064,5407.372,6502.676,5646.762,5885.812,5845.484,5723.961,5061.219,4852.423
567,5944.500,4869.258,5410.800,6474.054,5650.190,5854.250,5849.258,5734.577,5065.125,4857.346
568,5901.917,4854.129,5409.457,6494.946,5638.333,5795.562,5850.129,5714.461,5073.719,4864.154
569,5906.111,4878.645,5444.986,6479.378,5658.952,5844.312,5826.871,5726.346,5064.812,4860.423
570,5927.889,4860.839,5431.700,6465.892,5652.619,5852.125,5844.936,5723.539,5065.625,4844.539
571,5942.722,4869.548,5421.314,6454.162,5727.714,5877.625,5832.452,5703.500,5046.438,4864.692
572,5905.111,4873.774,5420.643,6510.486,5743.857,5824.688,5857.097,5760.385,5083.906,4806.961
573,5939.694,4884.548,5414.057,6462.135,5730.810,5821.625,5853.226,5732.654,5120.000,4851.000
574,5919.806,4869.452,5412.900,6490.946,5725.714,5846.750,5828.226,5742.461,5144.250,4843.577
575,5929.083,4895.613,5418.329,6499.324,5709.667,5805.312,5806.064,5675.385,5160.281,4842.423
576,5925.917,4872.936,5434.486,6511.703,5679.190,5897.375,5832.161,5679.769,5143.594,4839.846
577,5928.611,4853.064,5399.400,6510.324,5677.619,5853.750,5795.645,5676.769,5123.875,4807.231
578,5945.889,4863.613,5390.271,6505.243,5680.905,5852.125,5822.871,5734.500,5117.094,4856.769
579,5943.361,4869.355,5385.557,6510.838,5719.571,5852.250,5799.355,5685.385,5136.250,4841.115
580,5911.500,4862.645,5405.286,6515.297,5709.619,5801.312,5778.839,5651.577,5162.656,4838.615
581,5903.861,4843.871,5419.529,6498.703,5739.952,5804.375,5783.709,5699.115,5123.781,4829.077
582,5908.972,4871.677,5408.886,6475.946,5735.190,5848.875,5784.581,5682.846,5148.031,4808.385
583,5913.028,4851.774,5398.872,6550.135,5758.571,5798.938,5775.645,5688.231,5123.250,4837.731
584,5922.417,4864.581,5394.514,6497.648,5729.810,5835.812,5772.452,5681.731,5115.688,4853.692
585,5918.444,4886.871,5395.400,6487.000,5737.952,5814.812,5788.291,5658.731,5126.625,4840.961
586,5912.889,4851.291,5403.286,6471.567,5686.286,5807.250,5795.516,5622.154,5141.812,4842.385
587,5910.083,4838.484,5386.614,6500.189,5662.714,5827.062,5772.548,5671.154,5144.188,4831.539
588,5903.000,4826.387,5413.071,6481.892,5696.476,5817.750,5794.871,5664.500,5089.062,4816.154
589,5886.250,4805.484,5385.386,6501.433,5645.381,5822.000,5777.419,5641.385,5095.375,4834.500
590,5945.972,4851.484,5381.457,6501.595,5653.286,5781.875,5807.516,5671.115,5096.656,4830.000
591,5917.472,4833.548,5403.571,6469.324,5707.714,5779.188,5747.000,5608.192,5091.156,4854.192
592,5919.111,4833.871,5402.914,6473.081,5727.286,5808.688,5783.548,5653.539,5082.000,4812.461
593,5876.306,4855.097,5370.914,6536.622,5702.714,5793.375,5777.452,5621.615,5135.688,4840.731
594,5896.111,4838.774,5387.100,6519.865,5730.429,5794.938,5743.581,5608.808,5098.062,4871.461
595,5935.917,4881.355,5387.086,6490.757,5693.952,5817.312,5781.742,5649.539,5076.000,4819.731
596,5876.889,4844.258,5376.314,6492.622,5665.429,5791.125,5760.742,5611.346,5089.062,4809.885
597,5930.806,4847.645,5385.914,6475.648,5703.143,5791.750,5799.742,5632.154,5070.469,4834.192
598,5879.694,4840.645,5396.171,6506.973,5761.095,5838.438,5758.226,5584.654,5129.562,4830.885
599,5901.806,4828.742,5386.286,6483.622,5766.762,5836.625,5760.387,5616.154,5165.031,4857.923
600,5940.472,4870.291,5393.143,6478.892,5759.524,5818.625,5734.581,5631.269,5175.969,4844.308
601,5902.333,4859.161,5383.657,6481.946,5723.571,5880.812,5737.516,5627.423,5173.469,4828.615
602,5896.861,4838.903,5392.157,6459.081,5713.095,5796.625,5717.032,5639.692,5135.969,4854.231
603,5891.722,4849.355,5395.628,6471.622,5671.238,5884.750,5745.355,5629.423,5154.844,4834.269
604,5927.417,4832.129,5384.257,6484.324,5684.095,5842.688,5717.452,5613.308,5166.500,4844.846
605,5912.944,4836.226,5379.257,6549.622,5656.333,5807.125,5738.323,5603.039,5184.125,4834.577
606,5921.000,4839.161,5375.986,6505.946,5628.571,5840.188,5763.677,5642.000,5167.344,4829.577
607,5885.472,4848.903,5381.514,6462.000,5695.381,5826.562,5745.323,5606.923,5167.594,4825.961
608,5895.750,4845.193,5391.557,6480.486,5678.143,5789.875,5760.871,5623.577,5122.562,4834.461
609,5894.861,4865.387,5377.729,6456.541,5736.667,5808.250,5736.484,5618.577,5151.188,4829.500
610,5887.917,4849.613,5373.286,6475.108,5719.810,5819.500,5732.097,5636.115,5130.188,4850.500
611,5894.750,4858.323,5382.128,6485.459,5695.714,5845.000,5740.709,5563.000,5139.156,4840.039
612,5895.528,4852.871,5374.800,6489.784,5671.238,5802.375,5736.129,5586.808,5129.344,4813.961
613,5867.639,4852.000,5365.486,6454.027,5702.571,5825.750,5705.258,5565.039,5152.094,4838.461
614,5882.361,4847.419,5358.057,6487.946,5660.905,5791.125,5718.516,5592.808,5133.156,4844.731
615,5910.972,4858.387,5361.543,6469.703,5676.048,5797.938,5731.968,5590.808,5146.906,4860.461
616,5901.278,4867.161,5359.128,6481.729,5629.143,5842.812,5700.258,5596.231,5105.688,4834.385
617,5890.944,4853.097,5371.386,6488.946,5601.571,5743.688,5735.291,5547.885,5129.875,4852.923
618,5904.389,4828.291,5373.286,6477.757,5584.333,5812.062,5736.323,5578.154,5151.125,4847.385
619,5873.556,4843.709,5380.628,6475.946,5573.238,5799.938,5687.709,5638.731,5113.438,4863.192
620,5891.444,4836.387,5350.257,6474.352,5568.476,5792.750,5682.064,5597.231,5118.906,4852.539
621,5891.083,4844.323,5368.628,6428.243,5576.190,5757.562,5681.903,5612.961,5108.406,4802.846
622,5903.500,4820.452,5357.229,6476.514,5558.000,5819.938,5700.226,5594.731,5137.500,4820.539
623,5852.056,4865.645,5374.714,6456.081,5502.667,5814.062,5709.936,5586.231,5087.656,4822.115
624,5893.472,4854.709,5377.329,6430.162,5505.952,5796.438,5681.419,5558.923,5091.188,4843.692
625,5873.667,4837.871,5358.043,6416.514,5540.476,5802.250,5645.193,5591.154,5102.969,4848.039
626,5856.750,4864.064,5373.386,6457.405,5573.571,5773.188,5650.871,5581.731,5096.719,4805.077
627,5887.778,4837.936,5363.300,6499.838,5581.714,5788.312,5663.323,5575.269,5095.344,4787.154
628,5866.944,4858.484,5350.800,6473.865,5577.476,5828.125,5687.000,5597.192,5092.531,4818.500
629,5896.500,4848.774,5361.586,6464.243,5565.667,5761.812,5677.323,5591.039,5090.125,4812.577
630,5892.000,4839.774,5363.614,6471.433,5589.381,5840.688,5672.645,5602.769,5092.062,4801.885
631,5902.444,4855.807,5365.971,6423.135,5636.476,5766.250,5649.903,5568.423,5112.312,4835.000
632,5881.722,4827.516,5372.957,6431.757,5634.048,5778.062,5642.871,5567.885,5119.188,4821.808
633,5870.056,4850.903,5348.243,6448.514,5626.571,5752.188,5665.129,5596.577,5094.062,4838.231
634,5898.417,4859.839,5361.714,6448.784,5667.286,5819.812,5664.193,5573.846,5105.406,4820.308
635,5897.694,4866.000,5341.729,6466.054,5604.857,5772.125,5584.161,5554.961,5071.781,4837.385
636,5874.611,4879.968,5354.457,6487.189,5624.905,5773.000,5629.871,5575.577,5081.062,4834.846
637,5881.389,4867.064,5357.100,6442.865,5594.571,5752.000,5607.355,5595.000,5087.125,4827.231
638,5867.472,4843.807,5371.157,6421.811,5575.857,5739.312,5626.839,5537.885,5099.844,4838.039
639,5887.972,4889.387,5359.143,6439.135,5546.571,5793.562,5626.936,5571.923,5072.969,4845.115
640,5860.917,4856.161,5344.800,6432.405,5537.381,5778.625,5652.064,5560.885,5080.438,4836.077
641,5882.694,4874.709,5348.457,6426.271,5557.905,5723.562,5635.226,5562.308,5072.219,4850.923
642,5871.861,4874.709,5366.257,6451.081,5540.381,5766.250,5608.968,5587.846,5084.812,4818.154
643,5868.111,4863.677,5343.457,6431.567,5522.095,5786.312,5583.581,5541.654,5087.156,4823.039
644,5879.833,4866.871,5335.000,6445.973,5515.524,5770.500,5593.226,5551.192,5047.906,4843.539
645,5884.778,4911.516,5333.643,6474.892,5450.381,5730.375,5568.161,5576.461,5081.719,4851.769
646,5865.722,4872.000,5359.786,6431.757,5465.238,5768.562,5620.709,5533.539,5079.219,4826.885
647,5854.389,4901.774,5342.529,6451.622,5502.524,5754.375,5602.419,5613.000,5114.062,4823.769
648,5866.139,4860.774,5372.029,6436.081,5455.714,5703.750,5611.807,5663.692,5156.375,4802.039
649,5870.972,4870.774,5351.229,6436.433,5481.952,5769.188,5606.516,5651.808,5199.969,4811.692
650,5876.306,4855.807,5329.100,6442.729,5465.095,5719.125,5618.709,5696.539,5156.375,4813.039
651,5899.194,4851.355,5335.814,6454.514,5438.857,5722.812,5619.193,5698.269,5171.250,4829.923
652,5874.167,4856.968,5330.829,6441.459,5487.571,5692.250,5613.581,5731.308,5170.031,4838.115
653,5875.750,4849.387,5335.814,6393.189,5523.952,5712.375,5609.581,5708.115,5172.719,4835.039
654,5859.333,4861.581,5329.929,6457.054,5533.667,5722.438,5583.097,5690.192,5159.969,4826.961
655,5884.028,4854.936,5315.286,6434.271,5527.381,5742.500,5594.291,5698.808,5162.594,4800.423
656,5856.583,4861.968,5311.857,6415.919,5554.952,5738.500,5573.645,5691.192,5165.594,4824.577
657,5863.500,4858.839,5330.986,6439.189,5534.143,5721.625,5551.903,5648.846,5160.344,4820.808
658,5875.389,4844.613,5343.029,6444.405,5518.619,5750.750,5580.097,5707.039,5170.688,4779.808
659,5876.806,4862.258,5317.386,6439.757,5595.762,5704.875,5569.032,5698.000,5136.625,4785.885
660,5859.583,4865.516,5340.214,6451.271,5591.143,5688.375,5593.258,5645.654,5144.531,4796.846
661,5873.444,4874.968,5321.429,6460.243,5597.810,5689.500,5579.291,5691.500,5117.031,4796.192
662,5870.194,4881.097,5348.271,6463.892,5590.429,5696.062,5584.387,5650.461,5121.031,4830.654
663,5844.556,4887.097,5334.286,6441.081,5524.000,5679.312,5589.226,5678.846,5115.344,4821.615
664,5862.167,4888.161,5333.872,6433.486,5564.619,5670.438,5582.419,5657.885,5118.250,4779.423
665,5855.444,4851.419,5345.471,6429.838,5558.667,5730.062,5535.548,5688.000,5141.906,4832.346
666,5868.583,4887.871,5328.429,6451.405,5554.143,5720.875,5565.839,5687.000,5105.156,4840.500
667,5871.250,4901.516,5319.814,6425.405,5513.762,5701.562,5546.709,5639.961,5126.156,4779.308
668,5882.056,4873.548,5339.800,6457.433,5585.286,5693.812,5546.258,5657.500,5117.875,4781.385
669,5857.972,4861.323,5332.914,6445.216,5574.095,5703.750,5573.807,5647.923,5102.438,4791.961
670,5837.500,4873.000,5346.043,6408.189,5618.048,5694.000,5523.709,5659.115,5122.750,4813.154
671,5831.500,4894.193,5322.157,6399.676,5587.048,5666.188,5535.032,5626.615,5124.469,4810.385
672,5851.361,4862.677,5332.100,6394.162,5575.810,5714.188,5548.548,5630.077,5081.969,4812.577
673,5875.556,4819.387,5325.128,6430.189,5563.143,5679.875,5534.774,5671.654,5104.812,4816.654
674,5873.806,4842.677,5344.286,6445.838,5563.381,5661.125,5563.807,5635.846,5105.969,4802.500
675,5857.222,4829.936,5317.971,6425.216,5548.619,5639.438,5573.291,5656.808,5072.344,4832.039
676,5854.417,4803.742,5316.614,6460.189,5583.000,5651.250,5600.839,5614.539,5093.594,4781.308
677,5858.667,4855.645,5319.372,6427.729,5611.571,5661.125,5554.742,5604.192,5094.656,4794.577
678,5836.333,4851.291,5342.471,6460.919,5609.095,5652.562,5563.387,5625.308,5106.188,4792.154
679,5864.861,4860.323,5299.100,6425.324,5628.143,5675.812,5549.323,5629.923,5128.938,4775.385
680,5846.972,4856.903,5326.229,6393.892,5603.143,5701.125,5538.064,5621.577,5069.625,4818.500
681,5843.083,4831.613,5323.429,6413.919,5567.762,5672.938,5543.613,5618.961,5094.062,4780.000
682,5868.222,4872.516,5322.600,6387.784,5570.095,5642.062,5529.645,5591.000,5103.312,4801.000
683,5852.806,4839.064,5315.543,6404.757,5535.000,5687.500,5523.581,5586.539,5074.469,4794.615
684,5823.167,4806.968,5321.514,6422.271,5574.238,5670.688,5552.032,5599.000,5094.156,4783.269
685,5843.056,4809.807,5312.414,6441.000,5530.190,5649.188,5557.645,5614.923,5076.688,4771.154
686,5841.778,4826.903,5302.829,6445.919,5517.429,5680.000,5516.581,5605.192,5096.656,4783.539
687,5834.361,4818.903,5285.657,6436.811,5479.476,5685.062,5532.677,5647.500,5086.031,4777.154
688,5856.889,4826.258,5327.657,6434.378,5484.238,5660.062,5553.903,5622.039,5044.594,4789.885
689,5836.194,4833.291,5305.029,6396.514,5487.143,5700.875,5555.548,5640.461,5117.500,4794.269
690,5854.306,4814.226,5320.943,6452.946,5548.000,5684.375,5545.000,5613.423,5131.188,4824.615
691,5885.917,4814.936,5294.457,6429.000,5465.714,5630.312,5531.548,5657.731,5177.031,4803.500
692,5837.111,4809.936,5302.714,6477.433,5468.667,5663.188,5511.387,5641.039,5184.125,4784.692
693,5847.639,4813.581,5300.557,6411.324,5526.524,5642.438,5517.484,5649.846,5159.906,4799.808
694,5822.278,4830.387,5288.214,6440.486,5457.429,5686.438,5527.032,5641.961,5178.000,4802.192
695,5830.861,4814.548,5296.400,6449.271,5547.762,5642.000,5506.129,5631.692,5177.562,4821.500
696,5860.611,4828.774,5304.729,6423.027,5525.762,5644.000,5505.936,5630.846,5158.594,4789.615
697,5826.222,4783.419,5316.729,6412.135,5538.762,5671.875,5489.581,5688.346,5151.719,4794.539
698,5853.583,4816.064,5324.986,6437.946,5553.762,5660.625,5487.000,5629.500,5174.219,4815.115
699,5865.472,4807.161,5308.457,6427.648,5502.143,5645.688,5508.387,5642.039,5146.812,4772.500
700,5857.028,4781.484,5304.529,6397.405,5497.238,5647.062,5499.871,5620.039,5159.844,4810.115
701,5829.889,4794.484,5276.171,6430.865,5476.143,5588.188,5472.097,5625.808,5162.625,4779.692
702,5813.472,4782.323,5300.857,6411.567,5490.619,5612.188,5477.742,5597.654,5153.969,4791.692
703,5817.722,4793.548,5306.457,6408.729,5460.000,5696.250,5487.064,5627.692,5136.719,4780.923
704,5824.167,4781.000,5309.357,6408.027,5440.524,5640.500,5483.291,5613.346,5147.312,4801.808
705,5824.028,4822.581,5310.643,6362.811,5515.000,5619.312,5463.516,5636.115,5139.438,4799.692
706,5842.056,4787.291,5293.729,6440.946,5506.762,5654.938,5481.645,5644.461,5138.531,4777.346
707,5850.278,4765.903,5312.357,6397.676,5537.571,5661.250,5452.968,5577.577,5125.562,4797.192
708,5813.583,4796.968,5282.329,6432.784,5525.905,5651.750,5484.291,5601.385,5091.562,4806.692
709,5826.528,4779.064,5289.829,6411.486,5510.667,5666.000,5487.484,5591.269,5145.656,4805.346
710,5824.222,4799.516,5282.200,6400.892,5510.190,5682.125,5484.452,5556.692,5123.469,4782.461
711,5805.694,4773.323,5268.443,6399.811,5500.048,5683.062,5470.839,5609.269,5110.500,4764.385
712,5821.222,4783.903,5294.771,6408.541,5589.190,5668.000,5502.774,5597.077,5085.656,4791.192
713,5784.667,4803.258,5307.214,6423.243,5621.048,5617.250,5499.871,5602.846,5128.625,4815.423
714,5828.833,4780.936,5299.814,6414.352,5603.095,5707.312,5467.968,5586.154,5115.938,4803.615
715,5831.333,4778.613,5307.529,6405.486,5556.810,5647.812,5456.226,5557.385,5109.375,4792.808
716,5827.333,4800.709,5282.043,6406.946,5563.762,5630.188,5449.742,5534.500,5102.188,4797.539
717,5807.250,4732.613,5274.914,6399.811,5550.905,5675.750,5443.548,5532.346,5084.250,4792.269
718,5772.278,4762.193,5296.571,6446.892,5548.762,5664.875,5467.677,5547.808,5118.969,4803.077
719,5818.028,4764.548,5269.957,6429.324,5504.905,5688.938,5472.258,5515.192,5088.656,4816.577
720,5771.778,4767.548,5273.086,6405.622,5517.095,5663.812,5481.226,5511.308,5083.062,4808.192
721,5811.222,4768.258,5277.872,6389.567,5541.762,5698.688,5447.193,5549.769,5072.531,4788.769
722,5808.444,4777.484,5288.300,6389.081,5433.905,5674.000,5411.000,5534.500,5091.438,4827.192
723,5792.889,4748.226,5298.400,6408.757,5445.476,5675.688,5428.871,5555.923,5051.844,4802.769
724,5835.389,4767.807,5261.071,6415.000,5422.714,5649.500,5433.419,5541.500,5060.469,4795.539
725,5798.417,4757.355,5270.300,6417.919,5451.333,5660.125,5459.387,5523.192,5062.469,4807.500
726,5829.444,4762.387,5274.957,6416.162,5457.286,5633.062,5419.355,5525.077,5084.125,4836.654
727,5826.917,4746.323,5288.329,6399.297,5486.381,5649.000,5448.452,5529.577,5064.812,4778.115
728,5805.806,4780.677,5297.100,6417.459,5525.238,5664.250,5400.645,5528.539,5057.094,4792.731
729,5802.111,4759.064,5315.343,6405.838,5465.857,5609.812,5427.064,5519.385,5072.969,4791.039
730,5821.972,4758.936,5296.071,6396.162,5456.476,5620.375,5408.000,5517.000,5074.750,4781.346
731,5804.750,4745.613,5303.543,6408.081,5491.619,5617.562,5418.064,5510.692,5064.500,4775.885
732,5817.139,4753.032,5303.571,6398.946,5427.762,5660.312,5438.839,5502.346,5077.938,4782.385
733,5818.306,4789.839,5318.900,6353.595,5452.286,5626.250,5407.097,5488.846,5047.844,4767.000
734,5779.750,4761.452,5351.029,6359.676,5517.905,5586.125,5409.387,5472.731,5063.375,4788.615
735,5818.972,4796.032,5341.229,6371.892,5534.714,5634.375,5456.193,5496.423,5040.094,4791.346
736,5790.000,4812.903,5330.357,6351.405,5558.190,5645.250,5423.323,5502.731,5043.906,4778.500
737,5833.167,4785.839,5349.886,6392.486,5514.095,5625.000,5391.291,5485.692,5059.625,4785.000
738,5789.167,4813.000,5341.957,6404.135,5612.714,5585.938,5393.709,5491.654,5012.750,4790.885
739,5801.250,4776.807,5340.886,6422.514,5622.000,5646.312,5425.484,5448.692,5053.469,4788.308
740,5823.694,4791.355,5359.029,6375.243,5640.333,5611.625,5379.807,5457.192,5039.125,4800.077
741,5828.167,4815.871,5336.300,6390.027,5581.905,5589.875,5383.871,5457.231,5047.094,4789.115
742,5848.500,4807.064,5369.843,6370.946,5569.048,5593.812,5415.097,5452.154,5030.594,4805.346
743,5759.639,4810.839,5387.372,6394.811,5578.667,5611.375,5417.129,5444.039,5024.625,4798.346
744,5785.083,4808.613,5381.243,6392.378,5567.667,5626.250,5421.613,5462.615,5010.969,4775.731
745,5782.694,4783.774,5361.157,6372.000,5543.286,5613.438,5380.581,5442.615,5028.844,4827.577
746,5782.028,4799.000,5357.671,6436.081,5541.524,5599.750,5404.968,5437.577,5028.406,4781.308
747,5800.000,4782.064,5346.529,6404.459,5533.571,5645.312,5407.613,5419.615,5029.469,4797.269
748,5769.861,4819.161,5365.386,6399.405,5585.810,5601.188,5395.613,5428.731,5049.531,4780.808
749,5784.806,4806.452,5375.229,6378.054,5605.810,5629.938,5356.742,5407.269,5012.312,4798.577
750,5790.833,4831.291,5337.643,6408.676,5600.714,5600.250,5390.193,5441.885,5028.062,4780.885
751,5788.583,4804.677,5350.457,6435.405,5589.095,5646.625,5394.677,5439.269,5033.594,4795.731
752,5793.833,4790.129,5349.128,6420.676,5584.619,5628.938,5390.355,5435.885,5015.531,4792.923
753,5790.250,4754.291,5386.186,6451.081,5570.381,5672.250,5413.193,5412.769,5036.188,4791.231
754,5788.722,4809.613,5390.471,6400.892,5535.476,5608.875,5390.613,5424.577,4995.094,4803.231
755,5793.972,4780.419,5352.043,6427.352,5518.714,5649.812,5379.968,5406.961,5034.062,4792.808
756,5787.139,4767.323,5383.128,6374.352,5493.810,5585.000,5358.129,5428.731,5039.562,4792.000
757,5799.778,4793.774,5368.071,6426.729,5524.143,5548.000,5364.581,5440.885,5050.625,4792.000
758,5773.611,4771.226,5370.900,6415.297,5606.238,5549.875,5356.774,5420.577,5059.344,4810.961
759,5785.861,4806.645,5376.886,6430.081,5554.810,5636.625,5367.871,5456.192,5059.219,4804.346
760,5791.500,4794.129,5363.500,6419.595,5575.333,5552.250,5346.291,5401.154,5046.344,4808.269
761,5763.111,4804.000,5358.386,6409.541,5543.286,5594.875,5353.968,5430.769,5063.688,4769.692
762,5751.250,4757.871,5362.886,6418.729,5567.286,5571.750,5333.645,5431.885,5061.125,4783.731
763,5787.806,4788.516,5365.800,6446.054,5549.524,5609.500,5365.097,5415.769,5063.656,4791.846
764,5792.694,4790.645,5382.600,6430.271,5556.381,5606.750,5324.871,5424.385,5054.531,4797.308
765,5785.028,4760.742,5366.872,6420.595,5559.667,5608.188,5350.774,5427.500,5036.500,4765.115
766,5786.833,4772.774,5359.100,6435.648,5584.429,5515.625,5344.452,5409.192,5059.875,4805.077
767,5781.417,4772.032,5389.329,6409.622,5581.333,5561.000,5318.193,5459.423,5036.688,4817.423
768,5805.333,4769.000,5358.300,6451.486,5595.667,5565.188,5307.000,5426.115,5059.906,4809.577
769,5776.167,4789.291,5357.843,6434.676,5561.619,5573.312,5315.129,5437.115,5064.688,4803.692
770,5762.917,4770.000,5368.529,6433.378,5575.333,5555.375,5313.613,5439.000,5061.156,4797.115
771,5767.194,4792.387,5378.571,6404.946,5621.238,5512.188,5302.226,5499.654,5048.000,4792.500
772,5773.528,4796.484,5385.686,6424.514,5623.762,5548.812,5292.193,5463.731,5065.125,4814.923
773,5751.667,4764.903,5393.971,6419.946,5643.952,5528.938,5329.452,5463.000,5053.656,4818.846
774,5776.583,4741.839,5373.529,6423.000,5627.429,5515.000,5324.097,5477.808,5068.688,4793.154
775,5759.611,4757.968,5357.529,6453.595,5619.762,5539.125,5299.226,5447.385,5030.906,4777.539
776,5760.361,4745.645,5358.743,6420.676,5588.429,5527.938,5296.387,5474.077,5034.375,4821.885
777,5759.417,4783.323,5380.571,6403.433,5614.762,5542.688,5284.677,5472.077,5029.188,4762.192
778,5770.639,4762.548,5356.714,6438.729,5605.810,5523.188,5320.161,5437.692,5040.344,4798.077
779,5759.056,4763.387,5355.800,6389.352,5539.048,5481.750,5317.161,5425.961,5054.000,4793.000
780,5761.694,4756.936,5374.100,6433.135,5541.762,5511.188,5270.387,5452.154,5045.219,4768.000
781,5781.972,4749.968,5369.400,6415.567,5514.095,5473.500,5290.645,5455.961,5036.875,4770.039
782,5791.056,4772.774,5357.886,6419.189,5540.095,5512.000,5275.709,5454.885,5009.156,4759.115
783,5773.750,4737.064,5375.086,6384.567,5485.476,5536.000,5291.903,5437.961,5016.750,4768.692
784,5799.833,4795.291,5387.171,6426.189,5486.000,5478.688,5303.839,5418.692,5007.000,4783.539
785,5771.361,4744.064,5366.128,6422.919,5494.190,5507.438,5282.548,5480.923,5022.750,4823.654
786,5775.083,4769.452,5371.043,6418.243,5524.667,5488.375,5272.419,5536.154,5016.344,4768.808
787,5740.333,4774.807,5373.214,6407.297,5538.476,5447.562,5265.129,5555.308,5015.844,4782.577
788,5780.750,4750.452,5378.443,6380.729,5540.048,5480.562,5282.839,5540.539,5025.188,4792.231
789,5736.667,4771.742,5370.800,6422.054,5511.333,5469.688,5302.871,5570.308,5033.906,4771.539
790,5777.917,4753.452,5388.157,6355.757,5542.381,5487.500,5296.839,5539.961,5008.719,4779.692
791,5790.972,4739.839,5395.743,6407.243,5497.857,5482.062,5291.613,5516.154,5011.438,4776.115
792,5744.806,4778.742,5390.800,6367.027,5499.905,5449.125,5291.032,5513.500,5004.469,4775.269
793,5768.167,4748.032,5383.471,6423.514,5487.429,5428.562,5319.452,5575.885,5087.594,4772.461
794,5771.889,4726.323,5370.100,6390.648,5496.095,5458.125,5270.000,5557.269,5118.438,4769.539
795,5768.500,4729.226,5360.957,6386.541,5463.333,5488.000,5277.548,5533.769,5112.562,4784.885
